imagem,nome,preco,categoria,promocao,destaque,ativo
produtos/corona_zero_long_neck.png,corona zero long neck,7.50,Geral,FALSE,FALSE,TRUE
produtos/coronita_long_neck.png,coronita long neck,6.00,Geral,FALSE,FALSE,TRUE
produtos/cravo_donana_10g.png,cravo Donana 10g,5.00,Geral,FALSE,FALSE,TRUE
produtos/creme_de_leite_italac_200g.png,creme de leite Italac 200g,4.50,Geral,FALSE,FALSE,TRUE
produtos/creme_de_leite_itambé.png,creme de leite Itambé,4.00,Geral,FALSE,FALSE,TRUE
produtos/creme_de_leite_mococa.png,creme de leite Mococa,3.50,Geral,FALSE,FALSE,TRUE
produtos/creme_de_leite_piracanjuba_200g.png,creme de leite piracanjuba 200g,4.80,Geral,FALSE,FALSE,TRUE
produtos/creme_dental_closeup_menta_americana.png,creme dental closeup menta americana,4.50,Geral,FALSE,FALSE,TRUE
produtos/creme_dental_colgate.png,creme dental Colgate,7.50,Geral,FALSE,FALSE,TRUE
produtos/crystal_350ml.png,Crystal 350ml,2.75,Geral,FALSE,FALSE,TRUE
produtos/crystal_500ml_com_gas.png,CRYSTAL 500ML COM GAS,3.00,Geral,FALSE,FALSE,TRUE
produtos/cup_noodes_parmegiana_carne.png,cup noodes parmegiana carne,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_bolonhesa.png,cup noodles bolonhesa,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_carne.png,Cup Noodles carne,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_feijoada.png,cup noodles feijoada,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_galinha_caipira.png,Cup Noodles galinha caipira,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_galinha_caipira_picante.png,Cup Noodles galinha caipira picante,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_legumes_com_azeite.png,cup noodles legumes com azeite,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_queijo_cheddar.png,cup noodles queijo cheddar,6.50,Geral,FALSE,FALSE,TRUE
produtos/cup_noodles_yakissoba.png,Cup Noodles yakissoba,6.50,Geral,FALSE,FALSE,TRUE
produtos/cx_amstel_350_com_12und.png,cx amstel 350 com 12und,48.00,Geral,FALSE,FALSE,TRUE
produtos/cx_amstel_lt_269ml_12u.png,Cx Amstel LT 269ml 12U,39.99,Geral,FALSE,FALSE,TRUE
produtos/cx_antartica_350ml.png,cx antartica 350ml,46.99,Geral,FALSE,FALSE,TRUE
produtos/cx_brahma_269_com_15_und.png,cx brahma 269 com 15 und,45.99,Geral,FALSE,FALSE,TRUE
produtos/cx_brahma_350_com_18und.png,cx brahma 350 com 18und,67.50,Geral,FALSE,FALSE,TRUE
produtos/cx_budueiser_350ml_com_12und.png,cx budueiser 350ml com 12und,51.99,Geral,FALSE,FALSE,TRUE
produtos/cx_budweiser_269_c_15und.png,cx budweiser 269 c 15und,51.99,Geral,FALSE,FALSE,TRUE
produtos/cx_crystal.png,cx crystal,31.99,Geral,FALSE,FALSE,TRUE
produtos/cx_duplo_malte_350ml.png,cx duplo malte 350ml,51.00,Geral,FALSE,FALSE,TRUE
produtos/cx_heiniken_269_com_8unid.png,cx heiniken 269 com 8unid,38.00,Geral,FALSE,FALSE,TRUE
produtos/cx_heiniken_350ml.png,cx heiniken 350ml,69.99,Geral,FALSE,FALSE,TRUE
produtos/cx_imperio_269.png,cx imperio 269,34.99,Geral,FALSE,FALSE,TRUE
produtos/cx_imperio_350_c_15und.png,cx imperio 350 c 15und,54.00,Geral,FALSE,FALSE,TRUE
produtos/cx_imperio_350ml_com_12und.png,cx imperio 350ml com 12und,45.00,Geral,FALSE,FALSE,TRUE
produtos/cx_itaipava_269_com_12und.png,cx itaipava 269 com 12und,31.99,Geral,FALSE,FALSE,TRUE
produtos/cx_original_269_com_15und.png,cx original 269 com 15und,54.99,Geral,FALSE,FALSE,TRUE
produtos/cx_original_350.png,cx original 350,57.99,Geral,FALSE,FALSE,TRUE
produtos/cx_petra_350ml_com_12und.png,cx petra 350ml com 12und,42.00,Geral,FALSE,FALSE,TRUE
produtos/cx_skol_269_com_15und.png,cx skol 269 com 15und,45.00,Geral,FALSE,FALSE,TRUE
produtos/cx_skol_350_com_18_und.png,cx skol 350 com 18 und,67.50,Geral,FALSE,FALSE,TRUE
produtos/cx_spaten_350ml.png,cx spaten 350ml,60.00,Geral,FALSE,FALSE,TRUE
produtos/cx_sub_zero_269ml.png,cx sub zero 269ml,40.99,Geral,FALSE,FALSE,TRUE
produtos/delirio_blueberry_473ml.png,Delirio blueberry 473ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/delirio_pessego_473ml.png,delirio pessego 473ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/desengordurante_multiuso_ype.png,desengordurante multiuso Ype,8.00,Geral,FALSE,FALSE,TRUE
produtos/desinfetante_minuano.png,desinfetante minuano,4.00,Geral,FALSE,FALSE,TRUE
produtos/desinfetante_ype_500ml_floral.png,desinfetante Ype 500ml floral,4.50,Geral,FALSE,FALSE,TRUE
produtos/desinfetante_ype_500ml_lavanda.png,desinfetante Ype 500ml lavanda,4.50,Geral,FALSE,FALSE,TRUE
produtos/detergente_ypê_neutro.png,detergente Ypê neutro,3.85,Geral,FALSE,FALSE,TRUE
produtos/doriana_250g.png,doriana 250g,6.75,Geral,FALSE,FALSE,TRUE
produtos/doritos_37g.png,Doritos 37g,4.99,Geral,FALSE,FALSE,TRUE
produtos/duelo_açai.png,duelo açai,9.75,Geral,FALSE,FALSE,TRUE
produtos/eldoro_55g.png,Eldoro 55g,4.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_abacaxi.png,erva campanario abacaxi,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_black_ice.png,erva campanario black ice,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_burrito.png,erva campanario burrito,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_energy_blue.png,erva campanario energy blue,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_extra_forte.png,erva campanario extra forte,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_hortela.png,erva campanario hortela,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_limão.png,erva campanario limão,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_campanario_menta_e_limao.png,erva campanario menta e limao,11.00,Geral,FALSE,FALSE,TRUE
produtos/erva_de_terere_barao_bacaxi_com_hortela.png,erva de terere barao bacaxi com hortela,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_de_terere_rio_sul_limao_rosa.png,erva de terere rio sul limao rosa,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_de_terere_rio_sul_menta_fogo.png,erva de terere rio sul menta fogo,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_donana_10g.png,Erva donana 10g,3.25,Geral,FALSE,FALSE,TRUE
produtos/erva_mate_mordomia.png,Erva Mate Mordomia,8.00,Geral,FALSE,FALSE,TRUE
produtos/erva_mate_terere_500g.png,erva mate terere 500g,8.00,Geral,FALSE,FALSE,TRUE
produtos/erva_mate_uhde_ice_e_mentol.png,Erva Mate UHDE Ice e Mentol,10.50,Geral,FALSE,FALSE,TRUE
produtos/erva_mate_uhde_limão.png,erva mate UHDE Limão,10.50,Geral,FALSE,FALSE,TRUE
produtos/erva_mate_uhde_menta_bruta.png,Erva Mate UHDE Menta Bruta,10.50,Geral,FALSE,FALSE,TRUE
produtos/erva_rio_sul_menta_bleck_500g.png,erva Rio Sul menta bleck 500g,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_rio_sul_pura_folha_500g.png,erva Rio Sul pura folha 500g,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_riosul_menta_e_boldo_500g.png,erva RioSul menta e boldo 500g,17.00,Geral,FALSE,FALSE,TRUE
produtos/erva_terere_black_ice_menta.png,erva terere black ice menta,16.00,Geral,FALSE,FALSE,TRUE
produtos/ervilha_bonare_280g.png,ervilha Bonare 280g,4.75,Geral,FALSE,FALSE,TRUE
produtos/ervilha_e_milho_quero.png,Ervilha e milho Quero,6.75,Geral,FALSE,FALSE,TRUE
produtos/espeto_para_churrasco_dusul.png,espeto para churrasco dusul,6.50,Geral,FALSE,FALSE,TRUE
produtos/esponja_multi_uso_alklin.png,esponja multi uso alklin,2.50,Geral,FALSE,FALSE,TRUE
produtos/esponja_multiuso_vip.png,esponja multiuso Vip,2.50,Geral,FALSE,FALSE,TRUE
produtos/essencia_zgy__frutas_verde.png,essencia ZGY  frutas verde,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_zgy_fresh_lemon_(limao).png,essencia ZGY fresh lemon (LIMAO),11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_zgy_grape_(uva).png,essencia ZGY grape (uva),11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy__morango_e_laranja.png,essencia ZIGGY  morango e laranja,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy__watermelon_bomb.png,essencia ZIGGY  watermelon bomb,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_banana_tropical.png,essencia ZIGGY banana tropical,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_berry.png,essencia ZIGGY berry,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_duas_goiabas.png,essencia ZIGGY duas goiabas,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_duas_maças_verdes.png,essencia ZIGGY duas maças verdes,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_frutas_amarelas.png,essencia ZIGGY frutas amarelas,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_frutti.png,essencia ZIGGY frutti,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_hapocalyx_mint.png,essencia ZIGGY hapocalyx mint,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_yellow_starburst.png,essencia ZIGGY yellow starburst,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_ziggy_yogurt.png,essencia ZIGGY yogurt,11.00,Geral,FALSE,FALSE,TRUE
produtos/essencia_zigy_cherry.png,essencia zigy cherry,11.00,Geral,FALSE,FALSE,TRUE
produtos/essenciale_flocos.png,essenciale flocos,12.90,Geral,FALSE,FALSE,TRUE
produtos/estalinho.png,estalinho,1.50,Geral,FALSE,FALSE,TRUE
produtos/extrato_elefante_300g.png,extrato elefante 300g,10.00,Geral,FALSE,FALSE,TRUE
produtos/fandangos_presunto_37g.png,Fandangos presunto 37g,3.00,Geral,FALSE,FALSE,TRUE
produtos/fandangos_queijo_37g.png,Fandangos queijo 37g,2.99,Geral,FALSE,FALSE,TRUE
produtos/fanta_269.png,fanta 269,3.50,Geral,FALSE,FALSE,TRUE
produtos/fanta_600ml.png,fanta 600ml,5.00,Geral,FALSE,FALSE,TRUE
produtos/fanta_chucy_punch.png,fanta chucy punch,4.50,Geral,FALSE,FALSE,TRUE
produtos/fanta_laranja_3l.png,fanta laranja 3l,12.00,Geral,FALSE,FALSE,TRUE
produtos/fanta_laranja_pet_2l.png,FANTA LARANJA PET 2L,10.00,Geral,FALSE,FALSE,TRUE
produtos/fanta_lt_350ml.png,fanta lt 350ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/fanta_maracuja_350ml.png,fanta maracuja 350ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/fanta_uva_269.png,fanta uva 269,3.50,Geral,FALSE,FALSE,TRUE
produtos/fanta_uva_2l.png,fanta uva 2l,10.00,Geral,FALSE,FALSE,TRUE
produtos/farinha_de_mandioca_donana_500g.png,farinha de mandioca Donana 500g,10.50,Geral,FALSE,FALSE,TRUE
produtos/farinha_de_mandioca_pinduca_250g.png,farinha de mandioca Pinduca 250g,6.50,Geral,FALSE,FALSE,TRUE
produtos/farinha_de_rosca_donana_500g.png,farinha de rosca Donana 500g,8.99,Geral,FALSE,FALSE,TRUE
produtos/farinha_de_trigo_farina.png,farinha de trigo farina,5.00,Geral,FALSE,FALSE,TRUE
produtos/farinha_de_trigo_rosa_branca_1kg.png,farinha de trigo rosa branca 1kg,5.50,Geral,FALSE,FALSE,TRUE
produtos/farofa_de_mandioca_dcheff.png,farofa de mandioca dcheff,10.50,Geral,FALSE,FALSE,TRUE
produtos/farofa_de_milho_pinduca_400g.png,farofa de milho Pinduca 400g,5.50,Geral,FALSE,FALSE,TRUE
produtos/farofa_donana_400g.png,farofa donana 400g,7.00,Geral,FALSE,FALSE,TRUE
produtos/feijão_yamanari.png,feijão Yamanari,10.50,Geral,FALSE,FALSE,TRUE
produtos/fermento_biológico_dr_oetker.png,Fermento biológico Dr Oetker,2.50,Geral,FALSE,FALSE,TRUE
produtos/fermento_biológico_fleischmann_10g.png,fermento biológico Fleischmann 10g,2.50,Geral,FALSE,FALSE,TRUE
produtos/fermento_biologicodona_benta.png,fermento biologicodona benta,2.50,Geral,FALSE,FALSE,TRUE
produtos/fermento_em_pó_apti.png,fermento em pó Apti,4.99,Geral,FALSE,FALSE,TRUE
produtos/fermento_em_pó_dona_benta.png,fermento em pó Dona Benta,4.00,Geral,FALSE,FALSE,TRUE
produtos/fermento_em_pó_dr_oether.png,fermento em pó DR oether,5.50,Geral,FALSE,FALSE,TRUE
produtos/fermento_pó_royal.png,fermento pó royal,6.75,Geral,FALSE,FALSE,TRUE
produtos/filme_plastico_lisafilm.png,filme plastico lisafilm,5.00,Geral,FALSE,FALSE,TRUE
produtos/filtro_café_3_corações_n_103.png,filtro café 3 corações n 103,7.00,Geral,FALSE,FALSE,TRUE
produtos/filtro_café_3_corações_n102.png,filtro café 3 corações n102,6.50,Geral,FALSE,FALSE,TRUE
produtos/filtro_de_papel_brigitta_n103.png,filtro de papel brigitta n103,6.99,Geral,FALSE,FALSE,TRUE
produtos/fini_banana_15g.png,fini banana 15g,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_dentadura_15g.png,fini dentadura 15g,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_minhoca_azedinha.png,fini minhoca azedinha,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_minhocas_15g.png,Fini minhocas 15g,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tu_b_es_uva.png,fini tu b es uva,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tube_cereja._maça_verde_azedinho.png,fini tube cereja. maça verde azedinho,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tube_frutas_silvestre_colorido.png,fini tube frutas silvestre colorido,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tube_tutti-frutti_azedinho.png,fini tube tutti-frutti azedinho,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tubes_framboesa_pinta_lingua.png,fini tubes framboesa pinta lingua,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tubes_frutas_silvestre_azedinho.png,fini tubes frutas silvestre azedinho,1.25,Geral,FALSE,FALSE,TRUE
produtos/fini_tubes_morango_e_nata.png,fini tubes morango e nata,1.50,Geral,FALSE,FALSE,TRUE
produtos/fini_tubes_morango_e_nata_azedinho.png,fini tubes morango e nata azedinho,1.25,Geral,FALSE,FALSE,TRUE
produtos/fogos_12x1.png,fogos 12x1,60.00,Geral,FALSE,FALSE,TRUE
produtos/fogos_19x4.png,fogos 19x4,95.00,Geral,FALSE,FALSE,TRUE
produtos/fogos_folha_seca.png,fogos folha seca,75.00,Geral,FALSE,FALSE,TRUE
produtos/folha_de_louro_donana_7g.png,folha de louro Donana 7g,3.80,Geral,FALSE,FALSE,TRUE
produtos/fosforo.png,fosforo,1.00,Geral,FALSE,FALSE,TRUE
produtos/frutuba_tubaina_2l.png,frutuba tubaina 2l,5.50,Geral,FALSE,FALSE,TRUE
produtos/fta_uva_pet_2l_06un.png,FTA UVA PET 2L 06un,9.50,Geral,FALSE,FALSE,TRUE
produtos/fuba_mimoso_donana_1kg.png,fuba mimoso donana 1kg,7.99,Geral,FALSE,FALSE,TRUE
produtos/fubá_ponzan_500g.png,Fubá ponzan 500G,5.20,Geral,FALSE,FALSE,TRUE
produtos/funada_2l.png,Funada 2l,8.50,Geral,FALSE,FALSE,TRUE
produtos/funada_3l.png,funada 3l,10.50,Geral,FALSE,FALSE,TRUE
produtos/furioso_250_ml.png,furioso 250 ml,3.50,Geral,FALSE,FALSE,TRUE
produtos/furioso_2l_maça_verde_e_melao.png,furioso 2L maça verde e melao,13.00,Geral,FALSE,FALSE,TRUE
produtos/furioso_2l_melancia.png,furioso 2L melancia,13.00,Geral,FALSE,FALSE,TRUE
produtos/furioso_2l_tropical.png,furioso 2L tropical,13.00,Geral,FALSE,FALSE,TRUE
produtos/furioso_tradicional_2l.png,furioso tradicional 2L,13.00,Geral,FALSE,FALSE,TRUE
produtos/furioso_uva_verde_e_pessego_2l.png,furioso uva verde e pessego 2l,13.00,Geral,FALSE,FALSE,TRUE
produtos/gatorade_blue_berry.png,gatorade blue berry,7.50,Geral,FALSE,FALSE,TRUE
produtos/gatorade_laranja.png,Gatorade Laranja,7.50,Geral,FALSE,FALSE,TRUE
produtos/gatorade_limão.png,Gatorade limão,7.50,Geral,FALSE,FALSE,TRUE
produtos/gatorade_morango_e_melancia.png,gatorade morango e melancia,7.50,Geral,FALSE,FALSE,TRUE
produtos/gatorade_tangerina.png,gatorade tangerina,7.50,Geral,FALSE,FALSE,TRUE
produtos/gatorade_uva.png,gatorade uva,7.50,Geral,FALSE,FALSE,TRUE
produtos/gelatina_apti_limão.png,gelatina Apti limão,2.50,Geral,FALSE,FALSE,TRUE
produtos/gelatina_apti_uva.png,gelatina Apti uva,2.50,Geral,FALSE,FALSE,TRUE
produtos/gelatina_dr_oetker_cereja.png,gelatina DR Oetker cereja,2.50,Geral,FALSE,FALSE,TRUE
produtos/gelatina_dr_oetker_maracuja.png,gelatina DR Oetker maracuja,2.50,Geral,FALSE,FALSE,TRUE
produtos/gelatina_sem_sabor_apti.png,gelatina sem sabor apti,4.80,Geral,FALSE,FALSE,TRUE
produtos/gelo_coco.png,gelo coco,5.00,Geral,FALSE,FALSE,TRUE
produtos/gelo_cubo_10kg.png,gelo cubo 10kg,22.00,Geral,FALSE,FALSE,TRUE
produtos/gelo_cubo_1kg.png,gelo cubo 1kg,5.00,Geral,FALSE,FALSE,TRUE
produtos/gelo_cubo_2.5kg.png,gelo cubo 2.5kg,10.00,Geral,FALSE,FALSE,TRUE
produtos/gelo_cubo_5kg.png,gelo cubo 5kg,14.00,Geral,FALSE,FALSE,TRUE
produtos/gelo_triturado_12kg.png,gelo triturado 12kg,22.00,Geral,FALSE,FALSE,TRUE
produtos/gin_eternity_900ml.png,GIN eternity 900ml,28.99,Geral,FALSE,FALSE,TRUE
produtos/gin_qn_frutas_tropical_900ml.png,GIN QN frutas tropical 900ml,22.00,Geral,FALSE,FALSE,TRUE
produtos/gin_qn_maça_verde_900ml.png,GIN QN maça verde 900ml,22.00,Geral,FALSE,FALSE,TRUE
produtos/gin_qn_melancia_900ml.png,GIN QN melancia 900ml,22.00,Geral,FALSE,FALSE,TRUE
produtos/gin_qn_strawberry_morango_900ml.png,GIN QN STRAWBERRY morango 900ml,22.00,Geral,FALSE,FALSE,TRUE
produtos/gin_rock's_1l.png,Gin Rock's 1L,45.00,Geral,FALSE,FALSE,TRUE
produtos/goma_gomets_doril.png,goma gomets doril,1.50,Geral,FALSE,FALSE,TRUE
produtos/granulado_mil_cores_150g.png,granulado mil cores 150g,4.50,Geral,FALSE,FALSE,TRUE
produtos/granulado_original__120g.png,granulado original  120g,4.50,Geral,FALSE,FALSE,TRUE
produtos/guaraná_antartica_1l.png,Guaraná antartica 1L,4.50,Geral,FALSE,FALSE,TRUE
produtos/guarana_antartica_1l_descartavel.png,guarana antartica 1l descartavel,5.50,Geral,FALSE,FALSE,TRUE
produtos/guarana_antartica_269ml.png,guarana antartica 269ml,3.50,Geral,FALSE,FALSE,TRUE
produtos/guaraná_antártica_2l.png,guaraná antártica 2L,10.50,Geral,FALSE,FALSE,TRUE
produtos/guarana_antartica_350ml.png,guarana antartica 350ml,4.00,Geral,FALSE,FALSE,TRUE
produtos/guarana_antartica_zero_2_l.png,guarana antartica zero 2 L,10.50,Geral,FALSE,FALSE,TRUE
produtos/guarana_zero_350_ml.png,guarana zero 350 ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/guardanapo_coquetel.png,guardanapo Coquetel,3.50,Geral,FALSE,FALSE,TRUE
produtos/guardanapo_santepel.png,guardanapo santepel,3.50,Geral,FALSE,FALSE,TRUE
produtos/h2oh_1.5l_limao.png,h2oh 1.5L limao,10.00,Geral,FALSE,FALSE,TRUE
produtos/h2oh_1.5l_limoneto.png,h2oh 1.5L limoneto,10.00,Geral,FALSE,FALSE,TRUE
produtos/h2oh_limoneto_500ml.png,H2OH limoneto 500ml,6.00,Geral,FALSE,FALSE,TRUE
produtos/halls__menta.png,HALLS  menta,2.50,Geral,FALSE,FALSE,TRUE
produtos/halls__uva_verde.png,HALLS  uva verde,2.50,Geral,FALSE,FALSE,TRUE
produtos/halls_cereja.png,HALLS cereja,2.50,Geral,FALSE,FALSE,TRUE
produtos/halls_extra_forte.png,HALLS extra forte,2.50,Geral,FALSE,FALSE,TRUE
produtos/halls_melancia.png,HALLS melancia,2.50,Geral,FALSE,FALSE,TRUE
produtos/halls_mentol.png,HALLS mentol,2.50,Geral,FALSE,FALSE,TRUE
produtos/hein_pil_600_retornavel.png,HEIN PIL 600 retornavel,11.50,Geral,FALSE,FALSE,TRUE
produtos/heineken_0.0%_ln_330ml.png,Heineken 0.0% LN 330ml,7.50,Geral,FALSE,FALSE,TRUE
produtos/heineken_269ml.png,Heineken 269ml,5.00,Geral,FALSE,FALSE,TRUE
produtos/heineken_350ml.png,Heineken 350ml,6.00,Geral,FALSE,FALSE,TRUE
produtos/heineken_ln_330ml.png,Heineken LN 330ml,7.50,Geral,FALSE,FALSE,TRUE
produtos/heineken_zero_350_ml.png,heineken zero 350 ml,6.00,Geral,FALSE,FALSE,TRUE
produtos/ice_cabaré_frutas_amarela.png,ice Cabaré frutas amarela,7.50,Geral,FALSE,FALSE,TRUE
produtos/ice_cabaré_frutas_vermelhas.png,Ice Cabaré frutas vermelhas,7.50,Geral,FALSE,FALSE,TRUE
produtos/ice_cabaré_limão.png,Ice Cabaré Limão,7.50,Geral,FALSE,FALSE,TRUE
produtos/ice_cabaré_tangerina.png,Ice Cabaré tangerina,7.50,Geral,FALSE,FALSE,TRUE
produtos/ice_noch_frutas_vermelha.png,ice noch frutas vermelha,3.50,Geral,FALSE,FALSE,TRUE
produtos/ice_smirnoff_long_neck.png,ice Smirnoff long neck,10.00,Geral,FALSE,FALSE,TRUE
produtos/imperio_269ml.png,Imperio 269ml,3.00,Geral,FALSE,FALSE,TRUE
produtos/imperio_lager_long_neck.png,imperio lager long neck,6.00,Geral,FALSE,FALSE,TRUE
produtos/imperio_pilse_350ml.png,Imperio pilse 350ml,3.75,Geral,FALSE,FALSE,TRUE
produtos/imperio_ultra_269ml.png,imperio ULTRA 269ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/imperio_ultra_long_neck_275ml.png,imperio ultra long neck 275ml,6.50,Geral,FALSE,FALSE,TRUE
produtos/isqueiro_bic_maxi.png,isqueiro Bic maxi,7.00,Geral,FALSE,FALSE,TRUE
produtos/isqueiro_bic_mini.png,isqueiro Bic mini,5.50,Geral,FALSE,FALSE,TRUE
produtos/itaipava_269ml.png,Itaipava 269ml,2.75,Geral,FALSE,FALSE,TRUE
produtos/jurubeba_duelo_920ml.png,jurubeba duelo 920ml,9.00,Geral,FALSE,FALSE,TRUE
produtos/jurupinga_dinalle_975ml.png,jurupinga dinalle 975ml,45.50,Geral,FALSE,FALSE,TRUE
produtos/kapo_mor_200.png,KAPO MOR 200,3.00,Geral,FALSE,FALSE,TRUE
produtos/kapo_olho_do_pirata_200ml.png,kapo olho do pirata 200ml,3.00,Geral,FALSE,FALSE,TRUE
produtos/kapo_uva_200.png,KAPO UVA 200,3.00,Geral,FALSE,FALSE,TRUE
produtos/ketchup_bonare.png,ketchup bonare,3.00,Geral,FALSE,FALSE,TRUE
produtos/ketchup_ekma_400g.png,ketchup Ekma 400g,6.99,Geral,FALSE,FALSE,TRUE
produtos/ketchup_fugini_180g.png,ketchup fugini 180g,3.50,Geral,FALSE,FALSE,TRUE
produtos/ketchup_quero_200g.png,Ketchup Quero 200g,6.99,Geral,FALSE,FALSE,TRUE
produtos/ketchup_quero_200g.png,ketchup quero 200g,7.00,Geral,FALSE,FALSE,TRUE
produtos/kimilho_yoki_500g.png,Kimilho Yoki 500g,6.99,Geral,FALSE,FALSE,TRUE
produtos/kitkat_41.5g.png,KitKat 41.5g,5.00,Geral,FALSE,FALSE,TRUE
produtos/kró_cebola_100g.png,kró cebola 100g,4.50,Geral,FALSE,FALSE,TRUE
produtos/kró_churrasco_100g.png,Kró churrasco 100g,4.50,Geral,FALSE,FALSE,TRUE
produtos/kro_presunto.png,kro presunto,4.50,Geral,FALSE,FALSE,TRUE
produtos/kró_queijo_100g.png,Kró queijo 100g,4.50,Geral,FALSE,FALSE,TRUE
produtos/kró_requeijão_100g.png,kró requeijão 100g,4.50,Geral,FALSE,FALSE,TRUE
produtos/lampada_fiat_luz_12w.png,lampada fiat luz 12w,9.00,Geral,FALSE,FALSE,TRUE
produtos/lampada_ledvance_15w.png,lampada ledvance 15w,10.50,Geral,FALSE,FALSE,TRUE
produtos/lampada_ouro_lux_15w.png,Lampada ouro lux 15w,10.50,Geral,FALSE,FALSE,TRUE
produtos/leite_condensado_italac.png,leite condensado Italac,8.50,Geral,FALSE,FALSE,TRUE
produtos/leite_condensado_triangulo.png,Leite Condensado Triangulo,4.70,Geral,FALSE,FALSE,TRUE
produtos/leite_de_coco_ducoco.png,leite de coco ducoco,7.00,Geral,FALSE,FALSE,TRUE
produtos/leite_de_coco_menina.png,leite de coco menina,6.50,Geral,FALSE,FALSE,TRUE
produtos/leite_de_coco_sococo.png,leite de coco sococo,8.00,Geral,FALSE,FALSE,TRUE
produtos/leite_italac_1l.png,Leite Italac 1L,7.00,Geral,FALSE,FALSE,TRUE
produtos/leite_itambem.png,leite itambem,7.50,Geral,FALSE,FALSE,TRUE
produtos/leite_piracanjuba_1l.png,leite piracanjuba 1L,7.50,Geral,FALSE,FALSE,TRUE
produtos/lenha_eucalipto.png,lenha eucalipto,14.00,Geral,FALSE,FALSE,TRUE
produtos/litrao_antartica.png,litrao antartica,9.00,Geral,FALSE,FALSE,TRUE
produtos/litrao_brahma.png,litrao brahma,9.00,Geral,FALSE,FALSE,TRUE
produtos/litrao_crystal.png,litrao crystal,7.00,Geral,FALSE,FALSE,TRUE
produtos/litrao_skol.png,litrao skol,9.00,Geral,FALSE,FALSE,TRUE
produtos/litrinho_brahma_300ml.png,litrinho brahma 300ml,2.80,Geral,FALSE,FALSE,TRUE
produtos/litrinho_budweiser.png,Litrinho budweiser,3.25,Geral,FALSE,FALSE,TRUE
produtos/litrinho_original_300ml.png,litrinho original 300ml,3.30,Geral,FALSE,FALSE,TRUE
produtos/litrinho_skol_300ml.png,litrinho skol 300ml,2.80,Geral,FALSE,FALSE,TRUE
produtos/luck_strike_fresh_double_ice.png,luck strike fresh double ice,12.00,Geral,FALSE,FALSE,TRUE
produtos/lucky_strike_fresh_mint_x.png,Lucky Strike fresh mint x,11.50,Geral,FALSE,FALSE,TRUE
produtos/macarão_espaguete_liane.png,macarão espaguete Liane,5.25,Geral,FALSE,FALSE,TRUE
